employee_id,p_attrition,median_survival_months,ev,risk_tier,top_shap_drivers,band,circle,department,gender,tenure_months,compa_ratio,perf_rating_current,months_since_promotion,months_since_hike
JIO10859,0.6145433424705415,170.0,226545.0,HIGH,"[{""feature"": ""login_freq_30d"", ""shap"": -51.1626}, {""feature"": ""career_promotion_velocity"", ""shap"": 33.0993}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}]",3.0,UP East,Operations,M,71.0,1.099,4.22,34.0,0.0
JIO11666,0.5906561641515032,51.0,215795.0,HIGH,"[{""feature"": ""login_freq_30d"", ""shap"": -31.3202}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_tenure_at_band"", ""shap"": -12.0987}]",6.0,Punjab,HR,F,37.0,0.719999999999995,3.53,24.0,17.0
JIO11144,0.5712130035360831,67.0,207046.0,HIGH,"[{""feature"": ""login_freq_30d"", ""shap"": -26.1929}, {""feature"": ""career_promotion_velocity"", ""shap"": 15.8537}, {""feature"": ""tenure_months"", ""shap"": 5.9778}]",4.0,UP East,Technology,F,68.0,0.845,3.21,11.0,20.0
JIO11377,0.49804620005284017,53.0,174121.0,MEDIUM,"[{""feature"": ""login_freq_30d"", ""shap"": -30.2855}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_tenure_at_band"", ""shap"": -11.5929}]",4.0,Rajasthan,Network,M,26.0,0.922,2.3,23.0,19.0
JIO10315,0.47774860447627576,157.0,164987.0,MEDIUM,"[{""feature"": ""login_freq_30d"", ""shap"": -30.7683}, {""feature"": ""career_promotion_velocity"", ""shap"": 19.5825}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",4.0,Rajasthan,Network,F,84.0,0.871,3.78,33.0,13.0
JIO11218,0.4520199384857305,121.0,153409.0,MEDIUM,"[{""feature"": ""login_freq_30d"", ""shap"": -27.9403}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_tenure_at_band"", ""shap"": -17.662}]",3.0,Punjab,Network,M,36.0,1.164,3.05,35.0,21.0
JIO11460,0.44843883661727546,149.0,151797.0,MEDIUM,"[{""feature"": ""login_freq_30d"", ""shap"": -43.2992}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_tenure_at_band"", ""shap"": -18.1677}]",5.0,Maharashtra,Operations,M,100.0,0.865,3.42,36.0,13.0
JIO10505,0.3995041428661584,132.0,129777.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -51.0016}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""career_tenure_at_band"", ""shap"": -12.6044}]",7.0,Tamil Nadu,IT,M,89.0,1.107,3.48,25.0,20.0
JIO10078,0.31187715473910615,74.0,90345.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -25.802}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}, {""feature"": ""career_tenure_at_band"", ""shap"": -13.6159}]",4.0,Delhi,Sales,M,51.0,0.995,3.93,27.0,2.0
JIO11207,0.31049383989164836,175.0,89722.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -47.7597}, {""feature"": ""career_promotion_velocity"", ""shap"": 36.8281}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.6965}]",4.0,Tamil Nadu,HR,M,158.0,0.976,4.56,41.0,1.0
JIO11003,0.3027214217258215,20.0,86225.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -32.6537}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""leave_days_30d"", ""shap"": 4.7717}]",5.0,Rajasthan,Technology,M,12.0,0.847,2.79,3.0,17.0
JIO10334,0.2878887974251124,105.0,79550.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -44.5638}, {""feature"": ""career_promotion_velocity"", ""shap"": 31.2349}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}]",3.0,Rajasthan,Finance,F,67.0,0.76,4.04,42.0,13.0
JIO10388,0.26361950722648503,123.0,68629.0,LOW,"[{""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""login_freq_30d"", ""shap"": -37.5741}, {""feature"": ""career_tenure_at_band"", ""shap"": -22.2138}]",5.0,Punjab,Operations,M,60.0,1.116,3.77,44.0,5.0
JIO10653,0.26130855694958455,96.0,67589.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -45.0696}, {""feature"": ""recency_manager_change"", ""shap"": 44.6927}, {""feature"": ""career_tenure_at_band"", ""shap"": -14.1217}]",6.0,Karnataka,Technology,M,48.0,1.014,3.07,28.0,22.0
JIO10288,0.25851374611547595,140.0,66331.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -45.5984}, {""feature"": ""recency_manager_change"", ""shap"": 44.6927}, {""feature"": ""career_tenure_at_band"", ""shap"": -23.2253}]",5.0,Gujarat,HR,M,83.0,0.939,4.97,46.0,23.0
JIO10269,0.25784805082419626,175.0,66032.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -47.1159}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_promotion_velocity"", ""shap"": 24.0881}]",5.0,Tamil Nadu,Network,M,155.0,0.918,4.67,36.0,14.0
JIO10916,0.21882951712871057,64.0,48473.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -40.1492}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_promotion_velocity"", ""shap"": 5.1334}]",4.0,Tamil Nadu,Technology,M,22.0,0.741,2.84,1.0,8.0
JIO10975,0.21650640242122976,134.0,47428.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -34.769}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_promotion_velocity"", ""shap"": 8.1631}]",6.0,Tamil Nadu,Finance,M,70.0,0.976,3.29,15.0,17.0
JIO11687,0.208000670385591,inf,43600.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -38.9766}, {""feature"": ""career_promotion_velocity"", ""shap"": 23.622}, {""feature"": ""career_tenure_at_band"", ""shap"": -16.6505}]",5.0,West Bengal,HR,M,152.0,0.917,3.7,33.0,14.0
JIO11468,0.19496094488833424,81.0,37732.0,LOW,"[{""feature"": ""recency_manager_change"", ""shap"": 49.163}, {""feature"": ""login_freq_30d"", ""shap"": -46.4721}, {""feature"": ""band"", ""shap"": 1.9837}]",5.0,Punjab,Operations,M,4.0,1.135,4.18,3.0,3.0
JIO11560,0.1462446047475246,57.0,15810.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -21.5714}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}, {""feature"": ""leave_days_30d"", ""shap"": 4.6962}]",6.0,Gujarat,HR,M,19.0,1.174,3.44,1.0,0.0
JIO10376,0.13416047997829328,86.0,10372.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -17.9156}, {""feature"": ""career_tenure_at_band"", ""shap"": -17.662}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.1052}]",5.0,Delhi,Technology,M,65.0,0.872,3.17,35.0,1.0
JIO10794,0.12092759811060709,136.0,4417.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -37.712}, {""feature"": ""career_promotion_velocity"", ""shap"": 26.1078}, {""feature"": ""recency_manager_change"", ""shap"": 8.9305}]",3.0,Punjab,IT,M,56.0,1.083,2.99,5.0,6.0
JIO11413,0.1040715374434801,172.0,-3168.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -42.1496}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_tenure_at_band"", ""shap"": -23.2253}]",5.0,Punjab,Network,F,132.0,1.034,3.2,46.0,15.0
JIO11214,0.08736922770929251,139.0,-10684.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -56.1059}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""career_promotion_velocity"", ""shap"": 29.8366}]",3.0,Karnataka,Sales,M,64.0,0.834,4.5,37.0,20.0
JIO10553,0.08042605629085402,54.0,-13808.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -37.896}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""leave_days_30d"", ""shap"": 4.7113}]",4.0,Gujarat,Sales,F,14.0,0.978,4.45,6.0,5.0
JIO10273,0.05999574530920683,113.0,-23002.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -23.8936}, {""feature"": ""career_tenure_at_band"", ""shap"": -15.1332}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}]",5.0,West Bengal,Finance,M,81.0,1.188,2.36,30.0,18.0
JIO10694,0.03939597407319987,139.0,-32272.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -44.7707}, {""feature"": ""career_promotion_velocity"", ""shap"": 22.3791}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",4.0,UP East,Sales,F,96.0,1.225,3.5,27.0,17.0
JIO10481,0.03897171198208094,inf,-32463.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -39.7813}, {""feature"": ""career_promotion_velocity"", ""shap"": 35.8959}, {""feature"": ""career_tenure_at_band"", ""shap"": -23.731}]",4.0,Karnataka,Network,M,154.0,0.988,3.74,47.0,15.0
JIO10263,0.030025135488394517,118.0,-36489.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -38.0569}, {""feature"": ""career_promotion_velocity"", ""shap"": 26.1078}, {""feature"": ""career_tenure_at_band"", ""shap"": -21.2022}]",4.0,West Bengal,HR,M,112.0,1.177,2.71,42.0,10.0
JIO10948,0.029052604010316195,144.0,-36926.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -41.7127}, {""feature"": ""career_promotion_velocity"", ""shap"": 24.2434}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",3.0,Punjab,IT,M,52.0,0.941,4.41,15.0,7.0
JIO11488,0.02441003982320089,inf,-39015.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -47.8057}, {""feature"": ""career_promotion_velocity"", ""shap"": 25.1756}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}]",5.0,Tamil Nadu,Technology,M,162.0,0.923,3.13,40.0,13.0
JIO10000,0.021730350934511904,166.0,-40221.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -36.8383}, {""feature"": ""career_promotion_velocity"", ""shap"": 21.6799}, {""feature"": ""career_tenure_at_band"", ""shap"": -10.0757}]",4.0,Gujarat,HR,M,93.0,1.035,2.97,20.0,6.0
JIO10882,0.021708351944157225,156.0,-40231.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -52.1742}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_promotion_velocity"", ""shap"": 19.8155}]",4.0,Rajasthan,HR,M,85.0,1.035,2.38,5.0,13.0
JIO11325,0.019355351135233546,170.0,-41290.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -48.2655}, {""feature"": ""career_promotion_velocity"", ""shap"": 34.4976}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.1907}]",4.0,Mumbai,Network,M,148.0,0.812,2.64,40.0,21.0
JIO11459,0.01895209265497816,171.0,-41472.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -33.6884}, {""feature"": ""career_promotion_velocity"", ""shap"": 25.4087}, {""feature"": ""career_tenure_at_band"", ""shap"": -23.731}]",4.0,Maharashtra,Network,M,109.0,0.926,3.15,47.0,5.0
JIO10245,0.015009882150516103,110.0,-43246.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -30.1016}, {""feature"": ""career_tenure_at_band"", ""shap"": -11.5929}, {""feature"": ""career_promotion_velocity"", ""shap"": 11.0063}]",7.0,Gujarat,Sales,M,118.0,1.001,2.74,23.0,23.0
JIO10767,0.014410822858106076,104.0,-43515.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -31.6421}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}, {""feature"": ""career_promotion_velocity"", ""shap"": 11.8919}]",4.0,Maharashtra,Operations,M,51.0,0.881,3.11,18.0,9.0
JIO10011,0.01391781968759152,96.0,-43737.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -44.5408}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""leave_days_30d"", ""shap"": 5.8889}]",4.0,Tamil Nadu,Network,F,10.0,1.042,3.4,7.0,4.0
JIO11220,0.013736623371259818,70.0,-43819.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -48.7024}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""career_tenure_at_band"", ""shap"": -5.5239}]",4.0,West Bengal,IT,F,14.0,0.944,2.42,11.0,18.0
JIO11059,0.010784311917226,138.0,-45147.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -49.2312}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""career_tenure_at_band"", ""shap"": -6.5354}]",6.0,Gujarat,Operations,F,55.0,0.913,2.59,13.0,2.0
JIO11770,0.010450900627439037,87.0,-45297.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -34.677}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.9597}]",4.0,Mumbai,HR,M,47.0,1.069,5.0,8.0,10.0
JIO10503,0.008311715385908181,154.0,-46260.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -51.7374}, {""feature"": ""recency_manager_change"", ""shap"": 26.8116}, {""feature"": ""career_promotion_velocity"", ""shap"": 20.9808}]",4.0,UP East,IT,M,90.0,0.902,3.35,13.0,0.0
JIO11432,0.007535905940915794,101.0,-46609.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -32.4468}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}, {""feature"": ""career_promotion_velocity"", ""shap"": 7.697}]",4.0,Rajasthan,Finance,M,33.0,0.988,5.0,8.0,22.0
JIO11236,0.005679035942753847,74.0,-47444.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -45.4145}, {""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""career_tenure_at_band"", ""shap"": -14.6274}]",4.0,Delhi,Finance,M,40.0,0.897,2.47,29.0,18.0
JIO10102,0.005134081126182127,112.0,-47690.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -33.0446}, {""feature"": ""career_promotion_velocity"", ""shap"": 18.1842}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}]",3.0,Tamil Nadu,Network,M,39.0,1.134,3.32,19.0,11.0
JIO10230,0.004530299977105047,178.0,-47961.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -57.4625}, {""feature"": ""recency_manager_change"", ""shap"": 35.7522}, {""feature"": ""career_promotion_velocity"", ""shap"": 28.4383}]",4.0,Gujarat,Network,M,122.0,0.827,4.01,40.0,9.0
JIO10272,0.0042334840273765394,143.0,-48095.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -38.1949}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_promotion_velocity"", ""shap"": 21.6799}]",4.0,Gujarat,Technology,M,93.0,0.955,2.14,41.0,9.0
JIO10480,0.003020866601983021,123.0,-48641.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -35.0219}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_tenure_at_band"", ""shap"": -16.6505}]",7.0,Gujarat,Sales,F,60.0,0.933,4.11,33.0,12.0
JIO11277,0.0026336656052114386,102.0,-48815.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -57.4625}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_promotion_velocity"", ""shap"": 18.4172}]",4.0,Karnataka,Sales,M,79.0,0.894,3.46,18.0,23.0
JIO11521,0.0023500913595670718,109.0,-48942.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -36.4475}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}, {""feature"": ""leave_days_30d"", ""shap"": 6.8401}]",6.0,West Bengal,Network,F,56.0,1.042,4.67,12.0,23.0
JIO10023,0.0021790751811985878,139.0,-49019.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -47.6677}, {""feature"": ""career_promotion_velocity"", ""shap"": 34.0315}, {""feature"": ""recency_manager_change"", ""shap"": 13.4008}]",3.0,Gujarat,Sales,F,73.0,0.998,3.77,23.0,5.0
JIO11774,0.0020278380830447505,89.0,-49087.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -50.0819}, {""feature"": ""recency_manager_change"", ""shap"": 44.6927}, {""feature"": ""leave_days_30d"", ""shap"": 5.9191}]",4.0,Mumbai,Technology,M,12.0,1.049,3.08,11.0,1.0
JIO10594,0.001920487712460144,93.0,-49136.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -47.0699}, {""feature"": ""career_promotion_velocity"", ""shap"": 20.5147}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",3.0,West Bengal,Sales,M,44.0,0.862,3.78,9.0,8.0
JIO10913,0.0018961803999545841,139.0,-49147.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -42.7014}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.6965}]",4.0,Mumbai,Finance,F,72.0,1.117,3.99,41.0,5.0
JIO11731,0.0014749183606255982,123.0,-49336.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -25.5491}, {""feature"": ""career_tenure_at_band"", ""shap"": -23.731}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",7.0,Karnataka,Technology,M,98.0,0.802,3.85,47.0,23.0
JIO11129,0.0014755352324640324,151.0,-49336.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -32.2858}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_tenure_at_band"", ""shap"": -16.1447}]",4.0,Rajasthan,Sales,F,52.0,0.866,3.67,32.0,10.0
JIO11290,0.0013646584048127633,81.0,-49386.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -51.3005}, {""feature"": ""recency_manager_change"", ""shap"": 35.7522}, {""feature"": ""career_promotion_velocity"", ""shap"": 5.1334}]",4.0,Mumbai,Operations,M,22.0,0.902,4.95,6.0,14.0
JIO11342,0.0010198084108524262,119.0,-49541.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -46.1962}, {""feature"": ""recency_manager_change"", ""shap"": 35.7522}, {""feature"": ""career_promotion_velocity"", ""shap"": 5.3665}]",4.0,West Bengal,Technology,M,23.0,0.719999999999995,3.11,10.0,22.0
JIO10909,0.0008259833240029842,74.0,-49628.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -36.9763}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_tenure_at_band"", ""shap"": -16.6505}]",4.0,Delhi,HR,F,36.0,0.998,3.82,33.0,19.0
JIO11038,0.0008155028025621696,inf,-49633.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -46.863}, {""feature"": ""career_promotion_velocity"", ""shap"": 29.8366}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.6965}]",4.0,UP East,Finance,M,128.0,0.843,3.31,41.0,17.0
JIO10393,0.0004915957559059166,inf,-49779.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -57.4625}, {""feature"": ""career_promotion_velocity"", ""shap"": 35.8959}, {""feature"": ""career_tenure_at_band"", ""shap"": -22.7195}]",4.0,Mumbai,Network,F,154.0,1.01,4.04,45.0,17.0
JIO10886,0.000473937862758189,85.0,-49787.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -36.9993}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.7181}, {""feature"": ""recency_manager_change"", ""shap"": 8.9305}]",3.0,West Bengal,Operations,M,38.0,0.96,5.0,10.0,8.0
JIO11599,0.00046473945096644863,96.0,-49791.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -42.3565}, {""feature"": ""career_promotion_velocity"", ""shap"": 20.5147}, {""feature"": ""recency_manager_change"", ""shap"": 8.9305}]",3.0,Punjab,Finance,M,44.0,1.026,3.6,1.0,0.0
JIO10506,0.00044706064935092513,160.0,-49799.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -54.1286}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""career_promotion_velocity"", ""shap"": 16.6305}]",5.0,Rajasthan,IT,M,107.0,1.029,2.41,32.0,20.0
JIO10260,0.0004405474454727863,96.0,-49802.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -37.712}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_tenure_at_band"", ""shap"": -14.1217}]",5.0,Punjab,Sales,M,62.0,1.069,4.2,28.0,15.0
JIO10286,0.0003896535095444229,123.0,-49825.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -44.7707}, {""feature"": ""career_promotion_velocity"", ""shap"": 20.0486}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",3.0,UP East,IT,F,43.0,0.944,4.23,8.0,19.0
JIO10617,0.000343327841338694,80.0,-49846.0,LOW,"[{""feature"": ""career_tenure_at_band"", ""shap"": -20.1907}, {""feature"": ""login_freq_30d"", ""shap"": -14.0989}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.9597}]",4.0,Maharashtra,Technology,M,47.0,1.029,2.82,40.0,2.0
JIO11071,0.00033204443316359964,172.0,-49851.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -39.4135}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_promotion_velocity"", ""shap"": 21.4469}]",4.0,Mumbai,IT,M,92.0,1.121,3.71,40.0,14.0
JIO11055,0.00032301621887351564,40.0,-49855.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -33.1825}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}, {""feature"": ""leave_days_30d"", ""shap"": 6.6438}]",4.0,Maharashtra,IT,M,18.0,0.997,3.67,12.0,13.0
JIO10782,0.000292992322020318,105.0,-49868.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -46.748}, {""feature"": ""career_promotion_velocity"", ""shap"": 31.2349}, {""feature"": ""career_tenure_at_band"", ""shap"": -14.1217}]",3.0,Delhi,HR,M,67.0,0.893,4.1,28.0,3.0
JIO11223,0.0002136602224617669,78.0,-49904.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -34.815}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}, {""feature"": ""career_tenure_at_band"", ""shap"": -22.2138}]",5.0,Mumbai,HR,M,62.0,1.025,2.19,44.0,15.0
JIO11775,0.00018363105162954647,99.0,-49917.0,LOW,"[{""feature"": ""career_tenure_at_band"", ""shap"": -23.731}, {""feature"": ""login_freq_30d"", ""shap"": -17.0879}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.1052}]",5.0,Rajasthan,Operations,M,65.0,1.021,5.0,47.0,11.0
JIO10378,0.0001771852866846374,109.0,-49920.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -38.5628}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.7181}]",3.0,Karnataka,IT,M,38.0,0.868,3.33,27.0,11.0
JIO11507,0.00015957583098465036,178.0,-49928.0,LOW,"[{""feature"": ""login_freq_30d"", ""shap"": -51.2315}, {""feature"": ""career_promotion_velocity"", ""shap"": 26.5739}, {""feature"": ""tenure_months"", ""shap"": 15.0305}]",5.0,Maharashtra,Operations,M,171.0,0.951,2.62,23.0,2.0
