employee_id,band,circle,department,gender,tenure_months,months_since_promotion,months_since_hike,months_since_manager_changed,compa_ratio,perf_rating_current,hike_vs_band_median,login_freq_30d,training_completions_90d,leave_days_30d,login_freq_slope_30d,performance_rating_delta,peer_attrition_count_90d,manager_attrition_rate_6m,team_size_change_pct,attrition_flag
JIO11525,6.0,West Bengal,Network,M,149.0,45.0,8.0,34.0,0.952,3.36,-0.15,19.6,6.0,1.99,-0.741,0.073,1.0,0.204,-0.045,0.0
JIO11526,4.0,Gujarat,IT,F,7.0,5.0,13.0,4.0,0.941,2.68,-2.88,21.5,6.0,2.55,-0.24,0.417,0.0,0.377,0.15,0.0
JIO11527,6.0,Delhi,Network,F,19.0,3.0,15.0,33.0,0.921,3.58,-0.92,14.89,1.0,0.5,0.576,-0.126,0.0,0.302,-0.039,0.0
JIO11528,3.0,UP East,Operations,M,9.0,0.0,18.0,4.0,0.754,3.45,-2.67,20.2,2.0,2.05,0.338,0.199,0.0,0.494,0.025,0.0
JIO11529,3.0,Mumbai,IT,M,173.0,39.0,13.0,19.0,1.056,3.98,0.29,3.7,1.0,2.46,-0.047,-0.336,2.0,0.125,-0.019,1.0
JIO11530,4.0,West Bengal,Operations,F,5.0,4.0,12.0,33.0,1.058,3.36,1.29,18.84,1.0,3.52,-0.807,-0.824,0.0,0.468,-0.152,1.0
JIO11531,4.0,Tamil Nadu,HR,F,21.0,5.0,9.0,20.0,0.952,3.71,-2.27,16.34,3.0,1.35,-0.218,0.33,0.0,0.139,0.022,0.0
JIO11532,5.0,Tamil Nadu,Operations,F,79.0,4.0,15.0,15.0,1.071,2.66,1.53,8.04,2.0,2.76,-0.807,-0.031,2.0,0.387,0.012,1.0
JIO11533,4.0,Gujarat,IT,F,158.0,10.0,5.0,10.0,0.873,3.29,-1.16,20.31,1.0,4.48,-0.047,-0.326,5.0,0.071,-0.137,1.0
JIO11534,3.0,Gujarat,Sales,M,154.0,7.0,12.0,2.0,0.952,3.36,1.58,17.65,7.0,2.71,-0.262,-0.215,0.0,0.135,-0.145,0.0
JIO11535,4.0,Tamil Nadu,HR,F,110.0,25.0,18.0,1.0,0.959,3.72,1.26,12.7,2.0,4.44,-0.516,0.732,0.0,0.047,-0.114,0.0
JIO11536,4.0,Maharashtra,Operations,M,93.0,30.0,19.0,33.0,0.918,2.92,-1.28,10.41,1.0,3.82,-0.726,0.438,4.0,0.549,-0.194,1.0
JIO11537,4.0,Tamil Nadu,Technology,F,136.0,40.0,15.0,15.0,1.025,3.67,6.68,13.24,2.0,1.11,-0.479,0.45,0.0,0.146,-0.036,0.0
JIO11538,3.0,Maharashtra,Technology,F,20.0,18.0,6.0,1.0,0.917,4.21,-3.29,12.86,2.0,0.86,0.311,0.17,1.0,0.015,-0.001,0.0
JIO11539,6.0,Tamil Nadu,HR,M,91.0,21.0,17.0,16.0,0.994,3.88,-2.38,18.34,4.0,1.59,-0.485,-0.609,1.0,0.056,-0.058,0.0
JIO11540,6.0,Maharashtra,Sales,M,37.0,18.0,20.0,24.0,0.952,3.4,-2.5,20.88,3.0,2.2,-0.27,0.112,0.0,0.139,-0.015,0.0
JIO11541,4.0,Rajasthan,Network,M,108.0,22.0,18.0,19.0,0.846,2.48,0.24,19.47,1.0,0.0,0.643,0.279,1.0,0.129,0.07,0.0
JIO11542,5.0,West Bengal,Operations,M,91.0,36.0,0.0,15.0,1.136,4.21,-1.19,15.14,2.0,1.65,0.427,0.364,1.0,0.035,0.036,0.0
JIO11543,4.0,Maharashtra,Finance,M,8.0,2.0,22.0,21.0,0.807,1.99,-0.41,12.45,2.0,1.68,-1.353,-0.079,2.0,0.098,-0.11,1.0
JIO11544,4.0,Rajasthan,IT,F,149.0,17.0,5.0,3.0,0.966,4.03,1.24,8.55,1.0,4.33,-0.353,-0.305,3.0,0.179,0.082,1.0
JIO11545,4.0,Rajasthan,Technology,M,36.0,26.0,12.0,17.0,1.216,1.82,-4.16,18.2,3.0,4.24,-0.189,-0.214,0.0,0.04,-0.014,0.0
JIO11546,5.0,Rajasthan,Finance,F,94.0,45.0,9.0,18.0,1.017,3.11,-3.09,19.41,2.0,2.44,0.177,-0.208,1.0,0.102,0.197,0.0
JIO11547,5.0,UP East,Technology,F,88.0,33.0,20.0,2.0,1.154,2.98,-0.96,17.88,1.0,2.58,-0.543,-0.849,5.0,0.344,-0.215,1.0
JIO11548,3.0,Tamil Nadu,Finance,F,166.0,5.0,21.0,6.0,1.006,3.94,0.82,20.78,1.0,1.47,-0.304,0.602,0.0,0.007,0.074,0.0
JIO11549,4.0,West Bengal,IT,F,71.0,45.0,23.0,19.0,0.779,2.17,0.68,11.48,3.0,5.39,-0.8,-0.508,4.0,0.448,-0.18,1.0
JIO11550,5.0,Gujarat,Sales,F,75.0,34.0,22.0,3.0,0.975,2.8,-0.13,17.75,0.0,2.85,0.026,-0.192,3.0,0.122,0.032,0.0
JIO11551,4.0,Tamil Nadu,HR,F,64.0,40.0,9.0,10.0,1.143,4.01,-2.56,17.74,1.0,4.71,-0.13,-0.312,0.0,0.051,-0.077,0.0
JIO11552,3.0,Delhi,Finance,M,27.0,9.0,2.0,16.0,1.114,3.07,1.74,20.77,5.0,3.76,0.033,-0.001,0.0,0.019,0.036,0.0
JIO11553,3.0,Tamil Nadu,HR,M,148.0,7.0,16.0,30.0,1.144,3.0,2.24,22.05,2.0,0.7,-0.125,0.435,0.0,0.101,0.021,0.0
JIO11554,6.0,Karnataka,IT,M,2.0,1.0,11.0,2.0,1.045,3.02,0.21,10.73,1.0,3.55,-0.245,0.696,3.0,0.124,-0.028,1.0
JIO11555,3.0,Maharashtra,Operations,M,95.0,40.0,16.0,19.0,1.012,3.61,0.83,22.17,2.0,0.0,0.118,0.751,0.0,0.161,-0.06,0.0
JIO11556,4.0,Delhi,IT,F,5.0,3.0,10.0,17.0,1.016,3.54,-0.73,19.37,2.0,1.04,-0.13,0.08,2.0,0.184,0.037,0.0
JIO11557,5.0,Tamil Nadu,IT,M,35.0,0.0,19.0,1.0,1.02,3.61,3.3,13.83,2.0,3.42,-0.385,-0.076,2.0,0.22,-0.005,0.0
JIO11558,5.0,Gujarat,Operations,F,58.0,22.0,0.0,19.0,0.768,3.43,-3.73,16.37,0.0,2.6,-0.572,0.468,0.0,0.323,-0.086,0.0
JIO11559,4.0,Gujarat,IT,F,39.0,28.0,2.0,12.0,0.83,3.43,-4.52,21.25,0.0,5.12,0.413,0.081,0.0,0.326,-0.018,0.0
JIO11560,6.0,Gujarat,HR,M,19.0,1.0,0.0,3.0,1.174,3.44,1.73,9.39,3.0,3.1,-0.218,-0.37,0.0,0.136,-0.08,0.0
JIO11561,4.0,Punjab,HR,M,61.0,1.0,5.0,21.0,1.078,3.77,2.69,24.03,4.0,3.21,0.263,-0.412,0.0,0.056,-0.149,0.0
JIO11562,4.0,UP East,IT,M,137.0,8.0,20.0,2.0,1.054,2.42,5.48,22.12,2.0,3.57,0.515,0.346,0.0,0.104,-0.131,0.0
JIO11563,3.0,Gujarat,Operations,M,91.0,23.0,12.0,17.0,1.103,3.84,-3.72,20.73,4.0,0.1,0.118,0.136,0.0,0.032,0.076,0.0
JIO11564,3.0,Gujarat,Operations,F,178.0,23.0,5.0,33.0,1.128,3.32,-6.57,16.1,1.0,2.26,0.755,0.239,0.0,0.223,0.114,0.0
JIO11565,4.0,UP East,IT,M,158.0,45.0,21.0,29.0,0.918,2.74,3.76,21.36,2.0,2.76,-0.152,-0.557,3.0,0.068,-0.063,0.0
JIO11566,4.0,West Bengal,Finance,F,167.0,23.0,16.0,34.0,0.887,3.15,-4.72,20.19,2.0,1.39,-0.102,-0.026,0.0,0.252,0.014,0.0
JIO11567,3.0,Gujarat,Sales,M,65.0,21.0,21.0,13.0,1.167,1.82,1.69,11.59,2.0,4.34,-1.392,-0.441,0.0,0.223,-0.147,1.0
JIO11568,4.0,Gujarat,HR,F,121.0,2.0,19.0,28.0,1.093,3.66,-7.07,23.67,2.0,3.15,0.058,0.003,0.0,0.385,0.063,0.0
JIO11569,4.0,Punjab,Operations,M,23.0,23.0,4.0,25.0,0.942,2.38,4.2,7.9,2.0,3.78,-0.485,-0.29,1.0,0.171,-0.11,1.0
JIO11570,4.0,UP East,Sales,F,169.0,6.0,11.0,25.0,0.95,3.58,0.39,12.07,2.0,3.63,-0.032,0.196,0.0,0.116,-0.034,0.0
JIO11571,4.0,Gujarat,IT,F,156.0,31.0,15.0,16.0,1.008,3.39,-1.09,16.86,4.0,3.36,0.316,0.073,2.0,0.09,-0.089,0.0
JIO11572,4.0,Rajasthan,Technology,F,71.0,46.0,10.0,14.0,0.958,4.34,1.49,16.45,1.0,0.85,0.266,-0.059,4.0,0.18,0.123,0.0
JIO11573,4.0,Delhi,HR,F,94.0,21.0,8.0,2.0,0.768,2.96,1.48,15.49,1.0,4.68,-0.091,-0.026,1.0,0.648000000000003,-0.211,1.0
JIO11574,4.0,Delhi,Technology,M,95.0,0.0,16.0,22.0,0.981,3.8,4.08,21.64,1.0,2.22,0.06,-0.398,0.0,0.23,-0.104,0.0
JIO11575,3.0,Gujarat,Operations,M,119.0,36.0,19.0,26.0,0.989,3.65,2.59,18.27,0.0,2.84,0.715,0.238,0.0,0.1,-0.166,0.0
JIO11576,6.0,Maharashtra,Finance,F,5.0,4.0,2.0,24.0,1.114,2.77,-0.95,11.98,2.0,3.22,0.502,0.907,0.0,0.033,0.02,0.0
JIO11577,5.0,Maharashtra,Operations,F,155.0,23.0,15.0,1.0,0.938,2.19,-0.63,10.15,1.0,7.08,-0.408,-0.082,0.0,0.424,0.021,1.0
JIO11578,3.0,Tamil Nadu,Sales,F,156.0,25.0,0.0,34.0,1.055,2.53,-1.33,17.09,1.0,1.12,0.108,0.308,0.0,0.014,-0.171,0.0
JIO11579,3.0,Maharashtra,Operations,M,105.0,27.0,11.0,4.0,1.044,4.15,-1.95,16.06,1.0,1.54,0.584,-0.022,1.0,0.174,-0.141,0.0
JIO11580,3.0,West Bengal,Network,M,147.0,36.0,20.0,5.0,0.883,4.24,0.58,8.42,0.0,5.38,-0.362,-0.566,0.0,0.134,0.039,1.0
JIO11581,3.0,UP East,IT,M,13.0,10.0,7.0,35.0,1.014,3.11,-1.63,10.35,1.0,2.07,-0.235,-0.137,1.0,0.326,-0.109,1.0
JIO11582,4.0,Gujarat,HR,F,141.0,29.0,4.0,31.0,1.085,3.88,1.51,14.1,3.0,1.64,-0.401,-0.11,0.0,0.099,0.096,0.0
JIO11583,5.0,Punjab,Finance,M,159.0,8.0,21.0,24.0,0.98,2.93,-0.18,9.28,0.0,3.34,-0.192,-0.767,3.0,0.24,-0.065,1.0
JIO11584,4.0,Mumbai,IT,M,102.0,7.0,0.0,32.0,1.028,3.99,-4.46,17.64,4.0,2.7,-0.345,0.491,4.0,0.039,0.041,0.0
JIO11585,6.0,Maharashtra,Sales,M,17.0,14.0,12.0,25.0,1.136,2.34,-1.25,17.15,1.0,7.08,-0.06,-0.394,4.0,0.025,-0.137,1.0
JIO11586,4.0,Karnataka,HR,F,82.0,24.0,19.0,2.0,0.944,4.12,0.17,23.58,6.0,2.68,0.706,0.112,0.0,0.256,-0.143,0.0
JIO11587,4.0,Delhi,Finance,M,147.0,9.0,1.0,31.0,0.889,4.41,0.38,12.44,0.0,3.54,-0.039,-0.499,2.0,0.406,-0.175,1.0
JIO11588,4.0,Tamil Nadu,IT,M,154.0,23.0,23.0,12.0,1.032,3.41,-2.92,10.73,5.0,3.51,-0.314,-0.608,1.0,0.27,0.055,1.0
JIO11589,4.0,Gujarat,Finance,F,109.0,22.0,23.0,2.0,1.196,2.86,1.94,20.81,4.0,2.63,-0.469,0.206,1.0,0.445,-0.044,0.0
JIO11590,5.0,Tamil Nadu,Sales,M,160.0,5.0,5.0,26.0,1.103,3.98,-0.5,19.93,0.0,1.4,0.361,0.3,0.0,0.089,-0.13,0.0
JIO11591,4.0,Punjab,Network,F,124.0,44.0,16.0,18.0,0.882,2.91,0.08,16.41,3.0,0.72,0.069,0.622,1.0,0.112,-0.026,0.0
JIO11592,4.0,Gujarat,Technology,M,134.0,39.0,5.0,22.0,1.04,4.57,-2.05,13.18,2.0,3.86,-0.848,-0.51,3.0,0.164,-0.048,1.0
JIO11593,5.0,Rajasthan,Finance,M,100.0,36.0,6.0,6.0,0.914,3.47,-3.0,17.6,2.0,0.12,0.259,0.155,0.0,0.142,0.062,0.0
JIO11594,3.0,Delhi,Finance,M,71.0,29.0,7.0,18.0,0.812,2.87,-0.83,17.47,3.0,1.78,-0.252,0.38,2.0,0.22,0.011,0.0
JIO11595,4.0,Rajasthan,Sales,F,131.0,16.0,8.0,6.0,1.106,4.33,-3.86,13.62,2.0,1.82,-0.243,-0.204,0.0,0.648000000000003,-0.123,0.0
JIO11596,3.0,Punjab,HR,F,51.0,43.0,14.0,11.0,0.917,3.19,0.29,18.73,2.0,3.0,0.414,0.235,0.0,0.202,0.093,0.0
JIO11597,3.0,Mumbai,Sales,M,107.0,12.0,19.0,17.0,0.888,3.66,-0.97,22.46,0.0,2.17,0.201,0.056,1.0,0.127,0.006,0.0
JIO11598,3.0,West Bengal,Network,F,132.0,30.0,9.0,1.0,0.906,2.62,0.23,6.86,4.0,2.71,-0.456,-0.152,4.0,0.353,-0.033,1.0
JIO11599,3.0,Punjab,Finance,M,44.0,1.0,0.0,2.0,1.026,3.6,-0.37,18.43,1.0,3.9,-0.339,0.427,2.0,0.206,0.089,0.0
JIO11600,4.0,Tamil Nadu,Network,M,173.0,15.0,1.0,6.0,0.941,4.34,-0.55,18.23,3.0,2.34,-0.063,-0.206,2.0,0.253,0.025,0.0
JIO11601,4.0,UP East,Finance,F,52.0,34.0,14.0,24.0,0.955,4.0,-3.33,17.83,6.0,3.41,-0.078,0.263,1.0,0.228,0.067,0.0
JIO11602,5.0,West Bengal,Sales,M,104.0,5.0,22.0,19.0,0.853,4.06,0.77,18.23,1.0,1.01,0.321,0.203,1.0,0.036,-0.096,0.0
JIO11603,3.0,UP East,Operations,M,5.0,4.0,9.0,7.0,1.01,3.41,-0.57,24.64,2.0,0.57,0.333,0.128,0.0,0.02,-0.14,0.0
JIO11604,4.0,Rajasthan,HR,F,11.0,1.0,5.0,6.0,1.122,4.59,-0.28,22.35,0.0,2.59,0.443,-0.023,0.0,0.075,0.061,0.0
JIO11605,5.0,Maharashtra,IT,F,115.0,46.0,5.0,7.0,1.13,4.88,0.3,14.18,3.0,2.21,0.841,0.039,0.0,0.364,-0.099,0.0
JIO11606,4.0,Punjab,Technology,M,96.0,32.0,8.0,11.0,0.992,4.77,0.78,14.27,3.0,1.07,0.946,-0.599,1.0,0.529,0.066,0.0
JIO11607,4.0,Maharashtra,Sales,M,109.0,5.0,17.0,3.0,0.872,4.25,5.34,7.95,2.0,4.9,-1.177,0.062,0.0,0.369,-0.064,1.0
JIO11608,4.0,Tamil Nadu,Finance,F,45.0,1.0,4.0,5.0,0.992,3.99,1.13,16.1,1.0,4.08,-0.167,-0.52,3.0,0.167,-0.055,1.0
JIO11609,5.0,Delhi,Operations,M,59.0,29.0,19.0,22.0,0.98,3.25,-1.68,19.47,2.0,3.39,-0.005,-0.013,2.0,0.503,-0.074,0.0
JIO11610,4.0,West Bengal,Technology,F,55.0,16.0,15.0,22.0,1.112,4.05,3.33,16.94,5.0,1.46,0.467,0.068,0.0,0.044,-0.19,0.0
JIO11611,6.0,Tamil Nadu,Network,F,62.0,9.0,22.0,32.0,0.922,3.3,0.46,19.99,1.0,1.45,-0.026,-0.139,1.0,0.133,0.025,0.0
JIO11612,7.0,Tamil Nadu,Operations,M,51.0,19.0,12.0,16.0,0.856,2.52,-2.48,9.06,1.0,3.12,-0.75,-0.298,0.0,0.155,-0.165,1.0
JIO11613,4.0,Delhi,Technology,M,46.0,14.0,18.0,26.0,0.873,4.33,-0.95,9.64,0.0,0.9,-0.628,0.049,2.0,0.3,-0.16,1.0
JIO11614,3.0,Tamil Nadu,IT,F,17.0,16.0,23.0,26.0,0.951,3.59,6.5,12.76,3.0,0.29,0.377,0.096,0.0,0.078,0.1,0.0
JIO11615,5.0,Gujarat,Sales,M,2.0,0.0,14.0,12.0,0.845,3.95,1.56,20.65,2.0,2.06,0.64,-0.1,1.0,0.002,-0.02,0.0
JIO11616,5.0,Karnataka,HR,F,162.0,3.0,8.0,2.0,0.77,4.94,-1.3,11.58,3.0,4.75,-1.077,-0.147,0.0,0.326,-0.086,1.0
JIO11617,5.0,Karnataka,HR,M,109.0,47.0,19.0,4.0,0.866,3.87,-5.01,21.86,1.0,0.0,0.057,0.357,1.0,0.051,-0.006,0.0
JIO11618,4.0,Delhi,Operations,F,128.0,20.0,6.0,21.0,0.841,4.24,-0.06,15.12,1.0,4.6,-0.459,0.224,2.0,0.249,-0.118,1.0
JIO11619,3.0,Rajasthan,Operations,M,123.0,28.0,11.0,16.0,0.966,2.66,2.17,12.43,2.0,2.92,-0.396,-0.256,3.0,0.394,-0.017,1.0
JIO11620,5.0,West Bengal,Finance,M,4.0,3.0,21.0,35.0,1.012,2.26,-2.93,19.27,3.0,0.24,-0.393,0.057,0.0,0.306,0.163,0.0
JIO11621,3.0,Tamil Nadu,Network,F,28.0,26.0,22.0,26.0,0.922,2.98,-0.97,16.54,0.0,0.4,0.126,0.127,3.0,0.293,-0.078,0.0
JIO11622,4.0,West Bengal,HR,F,163.0,36.0,12.0,3.0,0.916,2.46,1.41,3.66999999999989,2.0,3.88,-0.924,-0.243,2.0,0.085,-0.145,1.0
JIO11623,5.0,Mumbai,Network,M,18.0,0.0,16.0,35.0,0.878,2.86,1.71,15.88,3.0,0.75,-0.217,-0.262,1.0,0.108,0.147,0.0
JIO11624,4.0,West Bengal,Network,F,152.0,30.0,21.0,15.0,1.04,2.0,-2.32,9.83,1.0,4.27,-0.599,-0.328,2.0,0.138,-0.147,1.0
JIO11625,3.0,Tamil Nadu,HR,M,70.0,34.0,9.0,15.0,1.133,3.77,-4.92,24.14,5.0,3.42,0.06,-0.086,0.0,0.177,-0.001,0.0
JIO11626,4.0,Mumbai,Finance,F,35.0,30.0,2.0,34.0,0.918,2.13,-2.8,14.98,2.0,0.93,0.492,-0.26,0.0,0.336,0.018,0.0
JIO11627,6.0,Rajasthan,Finance,M,120.0,25.0,20.0,16.0,0.887,3.03,-1.13,22.42,1.0,2.47,-0.783,-0.075,1.0,0.145,-0.029,0.0
JIO11628,5.0,Mumbai,Finance,M,130.0,24.0,12.0,20.0,1.011,3.57,-2.4,15.42,0.0,4.92,-0.72,-0.356,4.0,0.413,-0.082,1.0
JIO11629,4.0,Gujarat,Operations,F,140.0,10.0,3.0,14.0,1.234,2.9,-0.53,7.17,3.0,2.62,-0.736,-0.093,3.0,0.504,-0.268,1.0
JIO11630,5.0,West Bengal,HR,M,18.0,2.0,12.0,34.0,0.872,4.02,4.97,19.97,1.0,0.31,1.036,0.663,2.0,0.151,0.025,0.0
JIO11631,4.0,Rajasthan,HR,F,171.0,16.0,3.0,9.0,1.061,3.77,-4.14,19.54,1.0,2.81,0.014,-0.274,0.0,0.03,0.069,0.0
JIO11632,3.0,Tamil Nadu,Sales,F,46.0,9.0,17.0,7.0,1.145,3.51,0.75,19.15,4.0,1.47,0.876,0.404,3.0,0.002,-0.033,0.0
JIO11633,6.0,UP East,Network,F,30.0,10.0,11.0,17.0,1.146,2.76,-0.85,13.21,4.0,0.0,0.149,-0.248,0.0,0.112,0.049,0.0
JIO11634,3.0,Tamil Nadu,Finance,M,21.0,10.0,10.0,25.0,1.246000000000005,2.45,-0.45,13.87,0.0,3.59,-0.879,-0.278,5.0,0.601,-0.071,1.0
JIO11635,6.0,Rajasthan,IT,M,139.0,17.0,12.0,13.0,1.146,3.54,-5.16,16.55,2.0,0.0,0.204,0.4,2.0,0.313,-0.077,0.0
JIO11636,5.0,Punjab,Sales,M,17.0,12.0,5.0,6.0,1.012,4.04,0.12,18.24,3.0,4.26,-0.001,-0.345,0.0,0.008,-0.008,0.0
JIO11637,5.0,West Bengal,Sales,F,59.0,32.0,3.0,34.0,0.957,2.84,-0.14,19.19,2.0,1.73,-0.432,0.149,0.0,0.196,-0.052,0.0
JIO11638,4.0,Tamil Nadu,Technology,M,21.0,0.0,17.0,1.0,0.789,3.14,-3.85,12.82,2.0,0.47,0.234,-0.111,0.0,0.096,-0.02,0.0
JIO11639,3.0,Maharashtra,Operations,F,98.0,12.0,12.0,18.0,0.848,3.29,4.37,16.2,1.0,2.7,0.037,0.115,1.0,0.093,-0.059,0.0
JIO11640,3.0,Gujarat,Operations,F,60.0,42.0,8.0,7.0,0.977,3.2,-0.75,12.67,2.0,3.73,-0.818,-0.629,0.0,0.381,-0.056,1.0
JIO11641,3.0,Tamil Nadu,Operations,F,54.0,3.0,23.0,35.0,0.721,4.28,-1.52,9.05,2.0,1.43,0.125,-0.156,1.0,0.176,0.003,1.0
JIO11642,4.0,Maharashtra,HR,F,158.0,41.0,17.0,27.0,0.883,2.45,-2.17,12.48,2.0,5.82,-1.151,-0.087,1.0,0.528,-0.114,1.0
JIO11643,3.0,Delhi,Network,M,93.0,1.0,18.0,18.0,0.961,3.34,-0.26,11.79,2.0,5.74,-1.121,0.294,2.0,0.155,-0.047,1.0
JIO11644,4.0,West Bengal,Technology,M,133.0,19.0,10.0,5.0,0.995,3.57,1.72,5.36,3.0,4.84,-0.156,-0.732,3.0,0.4,-0.088,1.0
JIO11645,3.0,West Bengal,Sales,M,111.0,5.0,7.0,12.0,1.105,3.7,0.63,10.28,1.0,2.27,0.319,0.145,1.0,0.123,0.016,0.0
JIO11646,4.0,Tamil Nadu,Finance,F,29.0,26.0,21.0,3.0,1.075,4.1,-3.68,23.55,1.0,1.22,-0.184,-0.754,0.0,0.312,-0.006,0.0
JIO11647,5.0,Gujarat,IT,F,171.0,17.0,11.0,23.0,0.868,3.11,0.28,24.14,1.0,1.32,0.34,0.659,1.0,0.104,0.042,0.0
JIO11648,4.0,Gujarat,Operations,F,99.0,9.0,10.0,24.0,1.029,4.95,1.86,18.47,3.0,3.38,-0.812,0.093,0.0,0.155,-0.029,0.0
JIO11649,4.0,Gujarat,IT,F,135.0,0.0,16.0,8.0,1.015,3.52,2.17,21.73,1.0,5.39,0.049,0.715,0.0,0.168,-0.026,0.0
JIO11650,5.0,UP East,HR,M,27.0,26.0,11.0,4.0,0.931,2.98,0.53,14.49,4.0,2.48,-0.056,-0.156,1.0,0.442,0.071,0.0
JIO11651,3.0,Karnataka,Operations,M,11.0,10.0,1.0,3.0,1.084,3.72,3.15,16.32,1.0,2.75,0.127,0.483,1.0,0.011,-0.111,0.0
JIO11652,4.0,Rajasthan,Network,F,69.0,30.0,12.0,33.0,0.911,2.13,-2.74,10.15,0.0,3.45,-0.389,0.004,5.0,0.186,0.12,1.0
JIO11653,7.0,West Bengal,Sales,M,135.0,17.0,3.0,2.0,0.978,4.3,0.93,23.37,4.0,0.0,0.83,-0.176,1.0,0.081,0.054,0.0
JIO11654,3.0,Gujarat,Network,M,96.0,6.0,15.0,26.0,1.034,4.56,0.82,8.08,1.0,4.29,-0.728,-0.412,1.0,0.219,-0.036,1.0
JIO11655,3.0,Karnataka,Operations,M,125.0,18.0,17.0,21.0,1.102,2.65,-1.79,14.03,2.0,7.05,-0.608,0.046,1.0,0.451,-0.009,1.0
JIO11656,4.0,UP East,Technology,F,86.0,10.0,9.0,19.0,0.897,3.47,-3.27,20.63,5.0,2.28,0.041,0.307,0.0,0.046,-0.113,0.0
JIO11657,3.0,Karnataka,HR,F,11.0,7.0,17.0,8.0,0.916,3.62,-1.47,10.15,0.0,6.01,-0.783,-0.321,1.0,0.292,-0.108,1.0
JIO11658,5.0,Gujarat,Technology,M,176.0,2.0,13.0,28.0,1.085,3.3,2.56,20.05,1.0,0.0,0.134,-0.131,0.0,0.088,0.029,0.0
JIO11659,5.0,Punjab,Finance,M,48.0,16.0,18.0,4.0,0.97,3.18,-0.2,15.91,3.0,0.93,-0.171,-0.41,2.0,0.005,0.111,0.0
JIO11660,5.0,Delhi,Technology,M,167.0,45.0,5.0,6.0,1.079,2.03,-4.16,4.27,2.0,6.6,-0.027,-1.207,0.0,0.599,-0.037,1.0
JIO11661,4.0,UP East,Finance,F,156.0,30.0,23.0,9.0,1.028,3.74,-3.69,11.29,1.0,3.97,-1.192,0.238,4.0,0.268,-0.086,1.0
JIO11662,6.0,Tamil Nadu,HR,M,154.0,33.0,16.0,12.0,0.929,2.89,2.34,21.94,3.0,6.89,0.016,-0.133,2.0,0.386,0.034,0.0
JIO11663,5.0,Karnataka,Sales,F,59.0,29.0,5.0,12.0,0.785,2.64,1.66,18.36,1.0,1.34,0.213,0.429,0.0,0.376,0.036,0.0
JIO11664,4.0,Gujarat,HR,F,178.0,40.0,6.0,4.0,0.837,3.23,3.07,18.03,2.0,1.05,0.651,0.19,0.0,0.193,-0.115,0.0
JIO11665,4.0,Mumbai,Finance,M,67.0,6.0,3.0,14.0,0.843,2.43,2.5,23.22,1.0,1.64,-0.081,0.27,2.0,0.156,-0.15,0.0
JIO11666,6.0,Punjab,HR,F,37.0,24.0,17.0,6.0,0.719999999999995,3.53,4.65,13.63,4.0,4.04,-0.398,-0.457,1.0,0.338,0.039,1.0
JIO11667,4.0,Karnataka,IT,M,101.0,21.0,17.0,6.0,1.088,4.11,-1.29,20.28,1.0,0.0,0.876,-0.561,1.0,0.623,-0.128,0.0
JIO11668,7.0,Gujarat,Operations,M,24.0,24.0,22.0,9.0,1.029,3.16,-1.11,16.95,2.0,4.26,-0.156,0.263,1.0,0.014,-0.034,0.0
JIO11669,4.0,West Bengal,HR,M,164.0,38.0,7.0,10.0,1.002,3.53,1.84,12.81,3.0,1.85,-1.12,-1.297,2.0,0.22,-0.104,1.0
JIO11670,5.0,Karnataka,Network,M,21.0,21.0,3.0,7.0,0.895,2.6,-0.68,18.24,4.0,3.02,0.444,0.368,0.0,0.128,-0.009,0.0
JIO11671,5.0,Mumbai,IT,M,19.0,19.0,15.0,3.0,0.866,3.84,0.2,14.07,2.0,2.27,0.556,0.196,0.0,0.177,-0.01,0.0
JIO11672,4.0,Rajasthan,Technology,M,137.0,7.0,14.0,18.0,0.897,3.38,0.44,15.31,1.0,3.99,-0.497,0.047,2.0,0.262,-0.007,0.0
JIO11673,3.0,West Bengal,Finance,F,7.0,7.0,20.0,2.0,1.007,3.21,0.43,13.04,6.0,3.8,0.181,-0.056,0.0,0.22,0.024,0.0
JIO11674,5.0,Delhi,IT,M,158.0,6.0,17.0,11.0,0.974,2.24,-3.15,8.04,2.0,3.99,0.359,-1.008,0.0,0.401,-0.267,1.0
JIO11675,4.0,UP East,IT,M,30.0,12.0,13.0,22.0,0.86,2.01,0.09,17.07,3.0,2.36,-0.085,0.245,1.0,0.059,-0.142,0.0
JIO11676,3.0,Gujarat,HR,F,58.0,9.0,16.0,12.0,0.868,3.16,-1.16,17.71,5.0,1.62,0.105,0.391,2.0,0.321,-0.001,0.0
JIO11677,3.0,Gujarat,Technology,M,56.0,37.0,7.0,23.0,1.161,3.18,3.54,10.54,1.0,2.95,-0.831,-0.31,0.0,0.305,-0.212,1.0
JIO11678,3.0,Punjab,IT,F,118.0,3.0,18.0,24.0,0.94,3.07,1.63,21.26,0.0,2.07,0.541,-0.527,0.0,0.25,0.176,0.0
JIO11679,7.0,Punjab,Sales,M,120.0,20.0,9.0,1.0,0.797,3.06,-2.29,23.84,5.0,2.96,0.291,0.377,0.0,0.155,0.012,0.0
JIO11680,4.0,Karnataka,Finance,M,159.0,12.0,16.0,3.0,0.862,2.75,-1.46,14.72,3.0,2.77,-0.377,0.023,2.0,0.339,-0.003,1.0
