employee_id,recency_manager_change,trend_login,trend_performance,trend_training,volatility_leave,volatility_performance,org_peer_attrition,org_manager_attrition,org_team_shrink,comp_compa_ratio,comp_hike_vs_median,comp_months_no_hike,career_tenure_at_band,career_promotion_velocity,overload_overtime_slope,overload_afterhours_login,is_new_joiner,onboard_completion_rate,onboard_manager_1on1s,interact_high_performer_no_promo,interact_underpaid_declining,interact_new_mgr_peer_left,interact_post_appraisal_dissatisfied,interact_overload_underpaid,interact_onboard_abandoned,interact_onboard_idle,band,tenure_months,perf_rating_current,login_freq_30d,training_completions_90d,leave_days_30d,gender_encoded,dept_Finance,dept_IT,dept_Network,dept_Operations,dept_Sales,dept_Technology,circle_Delhi,circle_Karnataka,circle_Maharashtra,circle_Mumbai,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_UP East,circle_West Bengal,attrition_flag
JIO11706,90.0,0.462,0.259,1,0.00946969696969697,0.259,10,0.105,0,0.991,-1.98,16.0,42.0,65.5,0.23540079542095593,0.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,131.0,4.14,21.08,3.0,1.25,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO11707,720.0,0.08,0.928,-1,0.023859649122807018,0.928,5,0.002,0,0.91,-0.89,17.0,47.0,42.5,0.6649586772133255,0.0,0,1.0,0.0,1,0,0,0,0,0,0,6.0,170.0,4.13,16.85,0.0,4.08,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO11708,120.0,-0.839,-0.189,1,0.037803030303030304,0.189,8,0.173,0,1.033,3.01,6.0,41.0,65.5,0.10357818876609926,2.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,131.0,4.41,7.88,2.0,4.99,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0
JIO11709,450.0,0.481,0.217,1,0.017203389830508474,0.217,7,0.035,0,0.926,1.72,18.0,29.0,117.0,-0.3410852566347245,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,117.0,2.23,25.0,3.0,2.03,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0
JIO11710,60.0,-0.158,0.453,1,0.023636363636363636,0.453,7,0.615,0,0.966,-4.03,18.0,12.0,18.0,0.3874782342504405,0.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,54.0,3.43,21.48,2.0,1.3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11711,540.0,0.258,0.277,1,0.034183673469387756,0.277,3,0.087,0,1.084,1.03,2.0,31.0,32.333333333333336,-0.04213340738375938,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,97.0,3.55,10.05,1.0,3.35,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO11712,150.0,-0.351,-0.204,1,0.22916666666666666,0.204,5,0.131,1,0.809,2.24,14.0,13.0,11.5,-0.6104343411049126,4.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,23.0,3.54,12.54,4.0,5.5,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0
JIO11713,210.0,0.075,0.513,1,0.02130952380952381,0.513,6,0.418,0,1.037,-0.87,19.0,46.0,55.666666666666664,0.29659758700264754,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,167.0,3.74,18.28,1.0,3.58,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11714,870.0,0.143,0.094,1,0.037567567567567565,0.094,6,0.015,1,1.03,-3.5,5.0,15.0,36.5,-0.18736486508387296,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,73.0,3.33,11.0,2.0,2.78,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11715,330.0,-0.795,-0.872,1,0.0778021978021978,0.872,3,0.315,1,1.127,0.06,19.0,37.0,30.0,0.11831335119354372,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,90.0,2.84,15.79,2.0,7.08,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0
JIO11716,510.0,-0.86,-0.185,1,0.025365853658536587,0.185,12,0.166,1,0.933,0.37,1.0,11.0,81.5,0.26619311569915505,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,163.0,2.14,9.97,4.0,4.16,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11717,300.0,-1.351,-0.472,-1,0.036086956521739134,0.472,10,0.443,0,1.106,-1.58,4.0,46.0,38.0,0.21667488792267323,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,114.0,3.49,8.6,0.0,4.15,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
JIO11718,720.0,-1.427,-0.392,1,0.026015037593984963,0.392,5,0.407,1,0.88,6.1,10.0,46.0,132.0,0.39830813599866377,2.0,0,1.0,0.0,0,0,0,0,1,0,0,3.0,132.0,2.91,13.15,3.0,3.46,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO11719,390.0,-0.321,-0.235,1,0.05075757575757576,0.235,8,0.048,0,1.028,-0.13,1.0,47.0,32.5,-0.15242022969944516,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,65.0,4.36,14.55,4.0,3.35,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0
JIO11720,90.0,-0.127,-0.226,1,0.0,0.226,8,0.351,0,0.855,-3.93,20.0,27.0,30.0,0.17958702936162893,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,30.0,2.57,19.98,3.0,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11721,510.0,0.503,0.305,1,0.05527272727272727,0.305,8,0.395,0,0.738,0.75,11.0,9.0,10.8,-0.09084133715437101,1.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,54.0,2.75,15.17,4.0,3.04,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11722,180.0,-0.277,0.271,1,0.01197452229299363,0.271,7,0.014,1,0.879,-5.07,5.0,22.0,156.0,0.408583668310626,2.0,0,1.0,0.0,1,0,0,0,1,0,0,3.0,156.0,4.02,5.94,2.0,1.88,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0
JIO11723,450.0,-0.551,-0.322,-1,0.05814814814814815,0.322,10,0.386,0,1.021,2.79,2.0,26.0,26.75,0.36537861940456867,0.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,107.0,2.93,12.13,0.0,6.28,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
JIO11724,1050.0,0.55,0.094,1,0.014871794871794871,0.094,5,0.146,0,1.042,2.51,19.0,45.0,58.0,-0.32740354571560837,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,116.0,3.29,20.51,5.0,1.74,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11725,810.0,0.363,-0.334,1,0.05739726027397261,0.334,10,0.106,0,0.878,1.89,14.0,21.0,72.0,0.3800937406612613,3.0,0,1.0,0.0,0,0,0,0,1,0,0,3.0,72.0,3.4,16.41,3.0,4.19,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11726,750.0,-0.539,-0.151,1,0.02823170731707317,0.151,9,0.077,1,0.719999999999995,-1.13,2.0,44.0,54.333333333333336,-0.03758720578991681,3.0,0,1.0,0.0,0,1,0,0,0,0,0,5.0,163.0,1.84,10.22,3.0,4.63,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO11727,930.0,0.388,-0.28,1,0.015636363636363636,0.28,8,0.013,0,1.049,-0.19,6.0,42.0,82.0,0.2828202293984008,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,164.0,2.11,18.44,2.0,2.58,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0
JIO11728,870.0,-0.596,0.241,1,0.01826388888888889,0.241,7,0.307,0,0.879,0.17,15.0,7.0,71.5,0.12855055969046922,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,143.0,2.62,16.23,3.0,2.63,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11729,390.0,-0.04,0.231,-1,0.0,0.231,7,0.259,1,0.99,-0.04,6.0,23.0,88.0,0.6433642868782928,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,176.0,2.61,22.26,0.0,0.0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11730,780.0,-0.583,-0.564,1,0.23421052631578948,0.564,5,0.298,0,1.109,-2.54,17.0,9.0,18.0,0.07178690616985176,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,18.0,2.63,7.85,1.0,4.45,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
JIO11731,120.0,-0.289,-0.137,1,0.02212121212121212,0.137,10,0.162,1,0.802,-2.3,23.0,47.0,19.6,-0.12226087864136911,3.0,0,1.0,0.0,0,1,0,0,0,0,0,7.0,98.0,3.85,11.12,3.0,2.19,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO11732,210.0,0.097,-0.13,1,0.03397058823529412,0.13,8,0.176,0,1.079,-4.05,18.0,35.0,22.333333333333332,-0.006796862060706413,0.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,67.0,4.56,18.13,5.0,2.31,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
JIO11733,600.0,-0.47,-0.47,1,0.050444444444444445,0.47,8,0.385,0,1.033,2.25,10.0,34.0,44.5,0.043887076008003595,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,89.0,3.48,5.95,1.0,4.54,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0
JIO11734,120.0,0.151,0.183,1,0.027714285714285712,0.183,5,0.303,1,0.935,2.61,12.0,24.0,174.0,0.42997966567971746,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,174.0,3.86,20.7,2.0,4.85,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO11735,480.0,0.492,-0.713,1,0.014786324786324787,0.713,11,0.069,0,1.137,-2.73,23.0,30.0,38.666666666666664,-0.5657087129528058,2.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,116.0,5.0,21.75,2.0,1.73,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11736,660.0,-0.1,0.28,1,0.01985294117647059,0.28,8,0.014,0,0.92,0.71,8.0,23.0,67.0,-0.3687888467012239,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,67.0,3.93,16.82,2.0,1.35,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11737,930.0,0.398,0.334,1,0.395,0.334,7,0.191,1,1.081,-0.7,21.0,6.0,4.5,-0.37373102255271756,1.0,1,0.7693394942972739,6.0,0,0,0,0,0,0,0,4.0,9.0,3.75,17.83,4.0,3.95,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11738,30.0,-0.052,-0.185,1,0.03375,0.185,5,0.176,1,0.809,0.19,7.0,7.0,23.75,0.33260765719075147,3.0,0,1.0,0.0,0,1,1,0,1,0,0,6.0,95.0,3.66,18.4,2.0,3.24,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0
JIO11739,1050.0,0.5,-0.411,1,0.3153846153846154,0.411,8,0.28,0,0.871,2.52,10.0,3.0,12.0,0.5987146804036738,2.0,1,0.9911610671023429,3.0,0,0,0,0,1,0,0,3.0,12.0,2.91,20.19,2.0,4.1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11740,270.0,0.049,-0.03,1,0.015981308411214954,0.03,6,0.088,0,0.864,-0.09,1.0,15.0,53.0,-0.03655722648811502,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,106.0,2.97,18.83,2.0,1.71,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11741,150.0,-0.173,0.07,1,0.03326388888888889,0.07,10,0.304,0,0.831,-2.32,12.0,1.0,71.5,-0.05908760311650371,0.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,143.0,3.74,22.57,2.0,4.79,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11742,960.0,-0.468,-0.283,1,0.021843575418994413,0.283,5,0.033,0,0.949,-4.18,16.0,6.0,89.0,0.17451825708961347,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,178.0,2.69,11.69,4.0,3.91,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
JIO11743,990.0,0.216,0.787,1,0.014829545454545455,0.787,8,0.142,0,1.081,-1.45,22.0,22.0,87.5,0.40665740591286664,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,175.0,3.98,19.08,2.0,2.61,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11744,150.0,0.451,-0.253,1,0.010486111111111111,0.253,5,0.123,0,0.929,-0.62,18.0,34.0,143.0,-0.3245735969667009,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,143.0,3.63,16.68,1.0,1.51,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO11745,150.0,0.656,0.157,1,0.003027522935779817,0.157,13,0.096,0,0.986,3.12,16.0,21.0,108.0,0.0834291439571748,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,108.0,3.65,22.61,2.0,0.33,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11746,390.0,0.813,0.235,1,0.021621621621621623,0.235,10,0.213,0,1.003,0.75,9.0,3.0,73.0,0.3413191704238504,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,73.0,3.8,22.8,3.0,1.6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
JIO11747,150.0,0.399,-0.088,-1,0.0,0.088,13,0.329,0,0.959,-2.53,7.0,45.0,175.0,0.17538295947894583,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,175.0,3.37,17.35,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11748,390.0,-0.456,-0.501,1,0.026333333333333334,0.501,8,0.244,1,0.854,0.24,21.0,13.0,7.25,0.06635356580956019,0.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,29.0,4.76,22.24,6.0,0.79,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
JIO11749,1020.0,-0.658,0.243,1,0.14368421052631578,0.243,8,0.018,0,0.986,-4.69,12.0,14.0,6.0,0.3503661323984994,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,18.0,4.0,13.76,4.0,2.73,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0
JIO11750,720.0,0.677,-0.246,1,0.09342857142857143,0.246,6,0.203,0,0.896,4.88,2.0,15.0,17.0,-0.946131302549733,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,34.0,3.34,16.41,2.0,3.27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO11751,690.0,-0.09,-0.069,-1,0.033298969072164945,0.069,10,0.11,0,0.883,-2.33,8.0,40.0,48.0,0.23725636183581766,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,96.0,3.16,14.0,0.0,3.23,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO11752,330.0,0.422,-0.433,1,0.023663366336633664,0.433,11,0.347,0,0.828,2.63,19.0,2.0,100.0,-0.2289264890945983,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,100.0,3.25,25.0,2.0,2.39,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11753,1020.0,-0.548,-0.549,1,0.021006711409395973,0.549,4,0.072,1,0.926,-1.86,14.0,34.0,148.0,-0.6407215138997598,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,148.0,2.68,12.67,2.0,3.13,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11754,240.0,-0.348,0.815,1,0.01793939393939394,0.815,6,0.451,1,0.908,-1.0,10.0,11.0,54.666666666666664,0.17892090983374323,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,164.0,3.14,21.32,4.0,2.96,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO11755,210.0,0.46,0.361,1,0.18529411764705883,0.361,13,0.173,0,0.719999999999995,-2.95,13.0,16.0,11.0,0.48078049080703517,3.0,0,1.0,0.0,0,0,0,0,1,0,0,5.0,33.0,3.78,12.16,6.0,6.3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11756,420.0,-0.682,0.041,1,0.013708609271523177,0.041,10,0.299,0,1.148,-7.53,9.0,22.0,75.0,-0.04810698011969215,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,150.0,4.08,19.12,1.0,2.07,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11757,540.0,-0.387,-0.073,1,0.008,0.073,7,0.37,0,1.091,-2.79,22.0,7.0,4.5,0.4835060915210285,2.0,1,0.7257832753176476,0.0,0,0,0,0,0,0,0,4.0,9.0,3.52,12.91,2.0,0.08,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO11758,30.0,0.419,-0.299,1,0.008816568047337279,0.299,8,0.1,1,1.038,-0.75,9.0,42.0,168.0,0.5642973902960259,0.0,0,1.0,0.0,0,0,1,0,0,0,0,3.0,168.0,3.33,20.55,5.0,1.49,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11759,900.0,-0.486,-1.01,1,0.06373626373626373,1.01,9,0.167,1,0.907,-2.85,16.0,30.0,90.0,0.6102200587544165,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,90.0,3.23,13.4,1.0,5.8,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO11760,150.0,-0.39,-0.295,1,0.11894736842105262,0.295,13,0.101,0,0.958,-1.13,20.0,18.0,18.5,0.5739875852799875,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,37.0,3.6,21.53,1.0,4.52,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11761,930.0,0.442,-0.887,1,0.08888888888888889,0.887,7,0.521,1,0.745,-3.69,8.0,14.0,17.5,0.40974462187516225,3.0,0,1.0,0.0,0,0,0,0,1,0,0,4.0,35.0,2.11,11.74,2.0,3.2,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0
JIO11762,660.0,0.323,-0.626,1,0.049391304347826084,0.626,6,0.145,0,0.922,1.6,4.0,21.0,57.0,0.026401773615557476,5.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,114.0,4.24,16.82,2.0,5.68,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11763,510.0,-1.052,0.401,-1,0.061666666666666675,0.401,10,0.481,0,0.929,-1.08,12.0,1.0,35.5,-0.4106880341640089,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,71.0,3.16,9.67,0.0,4.44,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
JIO11764,120.0,0.481,0.383,1,0.03867469879518072,0.383,5,0.183,0,0.745,2.57,3.0,29.0,27.333333333333332,-0.086121870845482,1.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,82.0,4.57,22.94,3.0,3.21,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11765,780.0,0.316,-0.238,1,0.03361702127659574,0.238,10,0.391,0,1.13,-2.48,6.0,44.0,35.0,-0.29513630836066707,1.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,140.0,3.74,12.89,3.0,4.74,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
JIO11766,60.0,-0.713,-0.494,1,0.050833333333333335,0.494,5,0.648000000000003,0,1.058,-3.7,18.0,8.0,23.5,0.7598299511242348,0.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,47.0,4.5,21.49,2.0,2.44,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11767,450.0,-0.11,0.104,1,0.03295454545454545,0.104,8,0.373,0,0.91,-1.11,16.0,39.0,32.75,-0.06156003435131781,1.0,0,1.0,0.0,1,0,0,0,0,0,0,6.0,131.0,4.03,19.73,5.0,4.35,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11768,90.0,-0.22,0.053,1,0.04366336633663367,0.053,4,0.135,0,0.971,-3.2,10.0,18.0,50.0,0.04312168237456998,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,100.0,3.27,15.59,4.0,4.41,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11769,720.0,0.051,-0.085,1,0.0,0.085,6,0.289,0,1.044,-2.31,3.0,3.0,144.0,0.19301988161416364,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,144.0,4.2,15.98,3.0,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11770,120.0,-0.253,0.221,1,0.04479166666666667,0.221,7,0.415,0,1.069,-2.99,10.0,8.0,23.5,0.015260856230358803,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,47.0,5.0,15.09,2.0,2.15,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11771,360.0,0.057,0.112,1,0.0035036496350364962,0.112,4,0.017,1,0.813,-1.57,16.0,23.0,136.0,0.5932678641507635,2.0,0,1.0,0.0,0,0,0,0,1,0,0,3.0,136.0,3.66,18.82,4.0,0.48,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0
JIO11772,450.0,-0.607,-0.492,1,0.02033519553072626,0.492,9,0.242,1,0.922,1.78,0.0,3.0,178.0,-0.06792727660705819,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,178.0,2.53,8.79,1.0,3.64,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO11773,840.0,0.113,0.184,-1,1.6733333333333331,0.184,7,0.314,0,0.985,0.06,17.0,0.0,2.0,0.06811260933303494,0.0,1,0.9830286866518384,5.0,0,0,0,0,0,0,0,3.0,2.0,4.2,11.37,0.0,5.02,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11774,300.0,-0.07,0.426,1,0.3007692307692308,0.426,8,0.002,0,1.049,-3.6,1.0,11.0,6.0,-0.25986470499431685,0.0,1,0.5702045837439085,2.0,0,0,0,1,0,0,0,4.0,12.0,3.08,21.79,2.0,3.91,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0
JIO11775,60.0,-0.892,0.034,1,0.07727272727272727,0.034,12,0.128,0,1.021,-0.85,11.0,47.0,21.666666666666668,-0.312007878927247,2.0,0,1.0,0.0,1,0,1,0,0,0,0,5.0,65.0,5.0,7.44,5.0,5.1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11776,300.0,0.538,-0.12,1,0.0020625,0.12,12,0.03,0,0.869,1.59,0.0,2.0,79.5,-0.21411918181684989,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,159.0,3.73,16.98,3.0,0.33,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11777,810.0,-0.329,-0.192,1,0.043131313131313125,0.192,9,0.081,0,0.988,-4.31,8.0,46.0,19.6,-0.012962878966944206,3.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,98.0,3.19,14.92,3.0,4.27,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0
JIO11778,480.0,0.707,0.115,1,0.022307692307692306,0.115,6,0.002,1,1.003,0.57,0.0,14.0,64.5,-0.15025577858104097,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,129.0,3.22,19.11,2.0,2.9,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11779,930.0,0.116,-0.142,1,0.023645833333333335,0.142,10,0.029,0,1.074,-0.94,5.0,35.0,23.75,-0.2423473429558496,1.0,0,1.0,0.0,1,0,0,0,0,0,0,6.0,95.0,4.15,15.48,4.0,2.27,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11780,750.0,-0.822,-0.142,1,0.07854166666666666,0.142,9,0.276,0,0.893,-0.65,1.0,7.0,11.75,-0.3422111122851418,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,47.0,2.79,15.58,1.0,3.77,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO11781,810.0,-0.113,0.075,1,0.01592356687898089,0.075,7,0.432,0,0.985,-5.71,22.0,11.0,78.0,-0.029086950420043167,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,156.0,5.0,15.77,3.0,2.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO11782,780.0,-0.475,-0.775,1,0.007272727272727273,0.775,7,0.331,1,0.921,-2.03,8.0,10.0,3.3333333333333335,-0.3766521309108507,3.0,1,0.8321167457140584,0.0,0,0,0,0,0,0,0,5.0,10.0,4.09,10.29,2.0,0.08,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO11783,600.0,-0.392,-0.143,1,0.09185185185185185,0.143,11,0.06,0,1.03,1.76,14.0,33.0,53.0,0.4160195872913609,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,53.0,2.73,19.56,2.0,4.96,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0
JIO11784,30.0,-0.532,-0.142,1,0.009776536312849162,0.142,9,0.218,0,1.205,0.31,7.0,19.0,89.0,0.17885391352707614,3.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,178.0,2.92,8.53,1.0,1.75,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11785,330.0,-0.99,-0.443,-1,0.25047619047619046,0.443,11,0.074,1,1.019,3.46,0.0,3.0,20.0,-0.36014302481272564,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,20.0,2.62,13.13,0.0,5.26,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO11786,1050.0,0.692,0.036,1,0.01421383647798742,0.036,7,0.106,0,1.023,-1.6,16.0,27.0,158.0,-0.1082231769674522,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,158.0,2.67,24.68,3.0,2.26,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
JIO11787,210.0,-1.247,-0.158,-1,0.043859649122807015,0.158,12,0.137,0,1.05,-3.98,18.0,4.0,18.666666666666668,-0.11325474195670407,3.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,56.0,3.22,16.57,0.0,2.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO11788,930.0,0.456,0.67,1,0.025940594059405943,0.67,4,0.083,0,1.035,-1.21,17.0,1.0,50.0,0.11171107864671315,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,100.0,3.38,18.74,4.0,2.62,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11789,810.0,0.172,-0.217,1,0.04442477876106194,0.217,4,0.096,0,0.918,-1.02,7.0,32.0,112.0,0.46915765610810056,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,112.0,3.48,20.11,3.0,5.02,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0
